N	id	H	soln
198	11	297	273	-498	100110100010010000011000111100100011011000001101010001010000111101110000100100110000011011110100100101101111101010010000111001000101111100000011101101011011101011110011100101100011011110011110110110
198	12	297	273	-498	010000111101101011011111010010110001101001000000101111110011111101011000111000100110101110011000101011001001110110111000101111000011000000011000010100000001111110011011101000100001000101001101101010
198	13	297	272	-494	101010011011101011100110000101101101101010110011010110111001010000000101100110100110011000111100011110010001101111010010110000110001110010010100100010110111110001110100010111010001100011010011000111
198	14	297	275	-506	100100101011100101110001011100011000111110010100111010111101111100100111001001010011100011000000000001010100101010101000111101101000111110111011101100101011110110110000011011001000111100101100001010
198	15	297	271	-490	110101100011110110100110001001111010010110100101000011010100011100010111010110000100111100100000101100110000101101000011101111110010000111100100110011000110101000111011011101101000001011110111100001
198	16	297	272	-494	100001110101101000000010110110101010001110101110001011111110001101010011101001011111100111110111101011100011011000110011001001100001111100010000101101000101000010011010001010100001010100010101011001
198	17	297	274	-502	110100111111001101010111011111100000110011111010011011010000010010001001101101100110001111100010100011011101001100000010111100110110011011000010001110100000111000000101000001101010110110101001110001
198	18	297	272	-494	000111101101000110001100100111001010110101110000101011010111001001110011110100000000001000010101100000111111000111111001100111010101110100100111111010010100010100101001110011100101010101010100100000
198	19	297	272	-494	011011010010001101011101110001010000110100000001110010100101010001010111010100111100110101101101001001110100111000010010001110100011100110011110111011110001011010001010110000111100101101001101110000
200	0	300	276	-504	10011101110100110100001101100010111111101000000101110000000101001111010101100101011001011011001110111100001001110011011001001100011110001110110101111111001101000010011100100010011000110111101010000001
200	1	300	274	-496	01011101011010101101010000111011101000110001111010001110011101011010101000101110111000111010111101101000011100011100111101100101010000000001010110000111000110011100111000000010101010010100101011010101
200	2	300	274	-496	10001100111100110111111001011001011010001001100101010010000110101110101100010100010001001101101001100101000101100000100101111000100101111010100010110111101101110011101001001111000100100011110100010100
200	3	300	274	-496	00100000111110100000001101010001001000010001110111011000011110001110111001010111111001000110010111100010000100011011011010011101000010111110011010010000110011010110110001101011001000111111110101010010
200	4	300	278	-512	01101000110011101111101111001100010100011010110100000111111000011100010010101111010010000000011001110110011110011001100010110111010011000110110111011100000001001110100000110111111011011100011011100000
200	5	300	274	-496	11100000111010100011001111100011000000111010000011100010100010101010101100010001000111010011010000011101100110100111110111101100101010111101110010000100100110110111001100101111010000010111010001111000
200	6	300	276	-504	00011100111101100101011100110010001000101011010110001111110011001001010000100010010010101011001100000101110010111101000011100001110011011111110100110010101110010110011101000000000100111100110101010110
200	7	300	275	-500	01000001101000000111010011011001100011101001000110111011110010011111101110011110100001011010101100000101010110011100001000111101100101000011011100011100010001110111110110001001101010110001100001010110
200	8	300	275	-500	01101100010010010000011100000011011111001010001001000101011011111000001101101001010011101010010101010011100101110010011100001101100111101000010000011101011110001100000111111011101101101011110110100100
200	9	300	274	-496	00001101010111111101010100001001001100110111100011011100000100101010101100101001111010110010001001100100001110100111010111000011011000110111110100011011000010011101110010010100100010111111110010001001
200	10	300	274	-496	00111010000110100011101000101101010000100001001111001101000101110100110100100000010011110100001010010100011111100001011011101001101001101001110000010101011011111101001010111011111110011001111110010001
200	11	300	278	-512	10100001111010111111101100011111010000101000110011001010110111100011010000101010110010101011001001001011101100001011001010111100001001011111100101001001100000001101100100101100000101010100111111110010
200	12	300	273	-492	11000110011001001110111011100101100110101111101001001000001111110001111101000000110100000010011101101100011001110101100110110100000011011010100010110101000011110000011000011100110010010100111011000001
200	13	300	274	-496	00010111100111100000011000111111100010000011100000001100101110101101110110001010101010100100110101110000101101111110010010000111011011000110100110010001110110011101000000000111111101011010000001110101
200	14	300	275	-500	00010001100010100101110111111111000011110111000110011100011101110101011000101110001111100100110100011100010000010010001100010100101001101010011010101111001110110000001101101101000110011000011100000111
200	15	300	277	-508	11010101010011011010010111000110111111000101110000000000000011100011001110011000101101101111111100010011001111001001001101010110001001010011100101000110101110001001101111100101110010100110011011001010
200	16	300	275	-500	01000110011110101000110011010101001011101110110010000010001010111010000101001110110100011000010011111000001111000101000100100110101100100011000111101111001100111011111111011100000010110000001111111000
200	17	300	275	-500	00010110101111110110001011001100101100011111000010000110001000000110011000101011001011000111010101000101010110111100101010110110001101011111110111000110100000011111000011100000001111110010111011011111
200	18	300	275	-500	10110111111011000101000001111101011101011100110110110000000011001001011010000011001011001101100001100111010010010110000110111000010011101000011001100001110110110011101101111111110110100101001010000100
200	19	300	276	-504	11100100001100010101110001001010010000000011011111000000001111100011101111001110110000011011010000100110100011001100101100111010010011001010000111111011110011010100111111010110111101100101001101001001
